TYPE	data	arabish	class	CODA	token	pos	lemma	governorate	age	gender
social	20190721	800	arabizi	800	800	NOUN_NUM	NOUN_NUM	Gabès	25-35	M
social	20190721	taw	arabizi	تو	تو	ADV	توّا	Gabès	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20190721	600	arabizi	600	600	NOUN_NUM	NOUN_NUM	/	/	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20190721	600_650	arabizi	600_650	600	NOUN_NUM	NOUN_NUM	Monastir	35-50	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20190721	2	arabizi	2	2	NOUN_NUM	NOUN_NUM	/	50+	M
social	20190721	crab	arabizi	كراب	كراب	NOUN	كراب	/	50+	M
social	20190721	12	arabizi	12	12	NOUN_NUM	NOUN_NUM	/	50+	M
social	20190721	bira	arabizi	بيرا	بيرا	NOUN	بيرا	/	50+	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20190721	450	arabizi	450	450	NOUN_NUM	NOUN_NUM	Bizerte	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20190724	Fan	foreign	Fan	foreign	foreign	foreign	Sousse	25-35	M
social	20190724	più	foreign	più	foreign	foreign	foreign	Sousse	25-35	M
social	20190724	attivo	foreign	attivo	foreign	foreign	foreign	Sousse	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20190721	Rabi	arabizi	ربّي	ربّ+ي	NOUN+POSS_PRON_1S	ربّ	Tunis	25-35	M
social	20190721	ma3h	arabizi	معه	مع+ه	PREP+PRON_3MS	مع	Tunis	25-35	M
social	20190721	😂😂😂	emotag	😂😂😂	emotag	emotag	emotag	Tunis	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20190721	7eseb	arabizi	حسب	حسب	ADV	حسب	Mahdia	35-50	M
social	20190721	essoura	arabizi	الصورة	ال+صورة	DET+NOUN-NSUFF_FEM_SG	صورة	Mahdia	35-50	M
social	20190721	mehouchi	arabizi	ماهوشي	ما+هو+شي	NEG_PART+PRON_3MS+NEG_PART	هو	Mahdia	35-50	M
social	20190721	8awas	arabizi	حوّاس	حوّاس	ADJ	حوّاس	Mahdia	35-50	M
social	20190721	3endou	arabizi	عنده	عند+ه	PREP+PRON_3MS	عند	Mahdia	35-50	M
social	20190721	parachut	foreign	parachut	foreign	foreign	foreign	Mahdia	35-50	M
social	20190721	lebsou	arabizi	لابسه	لابس+ه	ADJ+PRON_3MS	لابس	Mahdia	35-50	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20190721	m5abbi342	arabizi	مخبّي342	مخبّي342	NOUN_PROP	مخبّي342	Sfax	25-35	M
social	20190721	m5abbi1337	arabizi	مخبّي1337	مخبّي1337	NOUN_PROP	مخبّي1337	Sfax	25-35	M
social	20190721	m5abbi1853	arabizi	مخبّي1853	مخبّي1853	NOUN_PROP	مخبّي1853	Sfax	25-35	M
social	20190721	m5abbi1658	arabizi	مخبّي1658	مخبّي1658	NOUN_PROP	مخبّي1658	Sfax	25-35	M
social	20190721	m5abbi141	arabizi	مخبّي141	مخبّي141	NOUN_PROP	مخبّي141	Sfax	25-35	M
social	20190721	-_-	emotag	-_-	emotag	emotag	emotag	Sfax	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20190721	Fan	foreign	Fan	foreign	foreign	foreign	Sousse	25-35	M
social	20190721	più	foreign	più	foreign	foreign	foreign	Sousse	25-35	M
social	20190721	attivo	foreign	attivo	foreign	foreign	foreign	Sousse	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	FF	arabizi	فف	فف	INTERJ	فف	Tunis	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	Hrab	arabizi	هرب	هرب	PV-PVSUFF_SUBJ:3MS	هرب	Tunis	25-35	M
social	20170810	m	arabizi	من	من	PREP	من	Tunis	25-35	M
social	20170810	amaleya	arabizi	عمليّة	عمليّة	NOUN-NSUFF_FEM_SG	عمليّة	Tunis	25-35	M
social	20170810	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	M
social	20170810	w	arabizi	و	و	CONJ	و	Tunis	25-35	M
social	20170810	90	arabizi	90	90	NOUN_NUM	NOUN_NUM	Tunis	25-35	M
social	20170810	9adhifa	arabizi	قذيفة	قذيفة	NOUN-NSUFF_FEM_SG	قذيفة	Tunis	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	m5abbi1863	arabizi	مخبّي1863	مخبّي1863	NOUN_PROP	مخبّي1863	/	/	/
social	20170810	m5abbi801	arabizi	مخبّي801	مخبّي801	NOUN_PROP	مخبّي801	/	/	/
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	✊✊✊✌✌✌	emotag	✊✊✊✌✌✌	emotag	emotag	emotag	Tunis	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	hatha	arabizi	هاذا	هاذا	DEM_PRON_3MS	هاذا	Monastir	25-35	M
social	20170810	filastini	arabizi	فلسطيني	فلسطيني	ADJ	فلسطيني	Monastir	25-35	M
social	20170810	3mel	arabizi	عمل	عمل	PV-PVSUFF_SUBJ:3MS	عمل	Monastir	25-35	M
social	20170810	barcha	arabizi	برشا	برشا	ADV	برشا	Monastir	25-35	M
social	20170810	3amaliyat	arabizi	عمليّات	عمليّات	NOUN-NSUFF_FEM_PL	عمليّة	Monastir	25-35	M
social	20170810	f	arabizi	في	في	PREP	في	Monastir	25-35	M
social	20170810	esra2l	arabizi	اسرائيل	اسرائيل	NOUN_PROP	اسرائيل	Monastir	25-35	M
social	20170810	w	arabizi	و	و	CONJ	و	Monastir	25-35	M
social	20170810	kawen	arabizi	كوّن	كوّن	PV-PVSUFF_SUBJ:3MS	كان	Monastir	25-35	M
social	20170810	jama3a	arabizi	جماعة	جماعة	NOUN-NSUFF_FEM_SG	جماعة	Monastir	25-35	M
social	20170810	m3ah	arabizi	معه	مع+ها	PREP+PRON_3FS	مع	Monastir	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	Allah	arabizi	الله	الله	NOUN_PROP	الله	Tunis	35-50	M
social	20170810	yar7mou	arabizi	يرحمه	يرحم+ه	IV3MS-IV+IVSUFF_DO:3MS	رحم	Tunis	35-50	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	Fan	foreign	Fan	foreign	foreign	foreign	/	/	M
social	20170810	più	foreign	più	foreign	foreign	foreign	/	/	M
social	20170810	attivo	foreign	attivo	foreign	foreign	foreign	/	/	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	♥♥♥	emotag	♥♥♥	emotag	emotag	emotag	Béja	-25	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	Allh	arabizi	الله	الله	NOUN_PROP	الله	Sfax	25-35	M
social	20170810	yr7mou	arabizi	يرحمه	يرحم+ه	IV3MS-IV+IVSUFF_DO:3MS	رحم	Sfax	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	hhhh	arabizi	هههه	هههه	INTERJ	هههه	Sfax	-25	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	https	foreign	https	foreign	foreign	foreign	Tunis	25-35	M
social	20170810	:	arabizi	:	:	PUNC	PUNC	Tunis	25-35	M
social	20170810	/	arabizi	/	/	SYM	SYM	Tunis	25-35	M
social	20170810	/	arabizi	/	/	SYM	SYM	Tunis	25-35	M
social	20170810	www	foreign	www	foreign	foreign	foreign	Tunis	25-35	M
social	20170810	.	arabizi	.	.	PUNC	PUNC	Tunis	25-35	M
social	20170810	youtube	foreign	youtube	foreign	foreign	foreign	Tunis	25-35	M
social	20170810	.	arabizi	.	.	PUNC	PUNC	Tunis	25-35	M
social	20170810	com	foreign	com	foreign	foreign	foreign	Tunis	25-35	M
social	20170810	/	arabizi	/	/	PUNC	SYM	Tunis	25-35	M
social	20170810	watch	foreign	watch	foreign	foreign	foreign	Tunis	25-35	M
social	20170810	?	arabizi	؟	؟	PUNC	PUNC	Tunis	25-35	M
social	20170810	m5abbi148	foreign	m5abbi148	foreign	foreign	foreign	Tunis	25-35	M
social	20170810	m5abbi148	foreign	m5abbi148	foreign	foreign	foreign	Tunis	25-35	M
social	20170810	m5abbi148	foreign	m5abbi148	foreign	foreign	foreign	Tunis	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	mhamad	arabizi	محمّد	محمّد	NOUN_PROP	محمد	El_Kef	-25	M
social	20170810	Ward	arabizi	ورد	ورد	NOUN_PROP	ورد	El_Kef	-25	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	FROU5NA	arabizi	فروخنا	فروخ+نا	NOUN+POSS_PRON_1P	فرخ	/	25-35	M
social	20170810	YTABB3OU	arabizi	يتبّعوا	يتبّعوا	IV3P-IV-IVSUFF_SUBJ:P	تبّع	/	25-35	M
social	20170810	FI	arabizi	في	في	PREP	في	/	25-35	M
social	20170810	9LOUB	arabizi	قلوب	قلوب	NOUN	قلب	/	25-35	M
social	20170810	ERROMMEN	arabizi	الرمّان	ال+رمّان	DET+NOUN	رمّان	/	25-35	M
social	20170810	WIN	arabizi	وين	وين	REL_PRON	وين	/	25-35	M
social	20170810	YEDRIW	arabizi	يدريوا	يدريوا	IV3P-IV-IVSUFF_SUBJ:P	درى	/	25-35	M
social	20170810	3LIH	arabizi	عليه	على+ه	PREP+PRON_3MS	على	/	25-35	M
social	20170810	CHAY	arabizi	شي	شي	PRON_INDEF	شي	/	25-35	M
social	20170810	HEDHA	arabizi	هاذا	هاذا	DEM_PRON_3MS	هاذا	/	25-35	M
social	20170810	HHHHHHHHHH	arabizi	هههه	هههه	INTERJ	هههه	/	25-35	M
social	20170810	EKTEB	arabizi	اكتب	اكتب	CV2S-CV	كتب	/	25-35	M
social	20170810	2	arabizi	2	2	NOUN_NUM	NOUN_NUM	/	25-35	M
social	20170810	YTI7	arabizi	يطيح	يطيح	CV2S-CV	طاح	/	25-35	M
social	20170810	FOSTEN	arabizi	فستان	فستان	NOUN	فستان	/	25-35	M
social	20170810	m5abbi1326	arabizi	مخبّي1326	مخبّي1326	NOUN_PROP	مخبّي1326	/	25-35	M
social	20170810	m5abbi2397	arabizi	مخبّي2397	مخبّي2397	NOUN_PROP	مخبّي2397	/	25-35	M
social	20170810	HHHH	arabizi	هههه	هههه	INTERJ	هههه	/	25-35	M
social	20170810	HEDHEKA	arabizi	هذاكا	هذاكا	DEM_PRON_3MS	هاذا	/	25-35	M
social	20170810	MOSTAWEHM	arabizi	مستواهم	مستوى+هم	NOUN+POSS_PRON_3P	مستوى	/	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	m5abbi867	arabizi	مخبّي867	مخبّي867	NOUN_PROP	مخبّي867	/	/	M
social	20170810	m5abbi1917	arabizi	مخبّي1917	مخبّي1917	NOUN_PROP	مخبّي1917	/	/	M
social	20170810	:(	emotag	:(	emotag	emotag	emotag	/	/	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	Fan	foreign	Fan	foreign	foreign	foreign	Algeria	50+	M
social	20170810	più	foreign	più	foreign	foreign	foreign	Algeria	50+	M
social	20170810	attivo	foreign	attivo	foreign	foreign	foreign	Algeria	50+	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	https	foreign	https	foreign	foreign	foreign	/	/	/
social	20170810	:	arabizi	:	:	PUNC	PUNC	/	/	/
social	20170810	/	arabizi	/	/	SYM	SYM	/	/	/
social	20170810	/	arabizi	/	/	SYM	SYM	/	/	/
social	20170810	popspins	foreign	popspins	foreign	foreign	foreign	/	/	/
social	20170810	.	arabizi	.	.	PUNC	PUNC	/	/	/
social	20170810	com	foreign	com	foreign	foreign	foreign	/	/	/
social	20170810	/	arabizi	/	/	PUNC	SYM	/	/	/
social	20170810	?	arabizi	؟	؟	PUNC	PUNC	/	/	/
social	20170810	m5abbi151	foreign	m5abbi151	foreign	foreign	foreign	/	/	/
social	20170810	m5abbi151	foreign	m5abbi151	foreign	foreign	foreign	/	/	/
social	20170810	m5abbi2962	arabizi	مخبّي2962	مخبّي2962	NOUN_PROP	مخبّي2962	/	/	/
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	Free	foreign	Free	foreign	foreign	foreign	Sousse	-25	M
social	20170810	palastine	foreign	palastine	foreign	foreign	foreign	Sousse	-25	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	https	foreign	https	foreign	foreign	foreign	Sfax	25-35	M
social	20170810	:	arabizi	:	:	PUNC	PUNC	Sfax	25-35	M
social	20170810	/	arabizi	/	/	SYM	SYM	Sfax	25-35	M
social	20170810	/	arabizi	/	/	SYM	SYM	Sfax	25-35	M
social	20170810	m	foreign	m	foreign	foreign	foreign	Sfax	25-35	M
social	20170810	.	arabizi	.	.	PUNC	PUNC	Sfax	25-35	M
social	20170810	facebook	arabizi	فايسبوك	فايسبوك	NOUN_PROP	فايسبوك	Sfax	25-35	M
social	20170810	.	arabizi	.	.	PUNC	PUNC	Sfax	25-35	M
social	20170810	com	foreign	com	foreign	foreign	foreign	Sfax	25-35	M
social	20170810	/	arabizi	/	/	SYM	SYM	Sfax	25-35	M
social	20170810	m5abbi152	foreign	m5abbi152	foreign	foreign	foreign	Sfax	25-35	M
social	20170810	/	arabizi	/	/	SYM	SYM	Sfax	25-35	M
social	20170810	m5abbi2579	arabizi	مخبّي2579	مخبّي2579	NOUN_PROP	مخبّي2579	Sfax	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	Baaarcha	arabizi	برشا	برشا	ADV	برشا	Sfax	25-35	M
social	20170810	jaw	arabizi	جوّ	جوّ	NOUN	جوّ	Sfax	-25	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	Damak	arabizi	دمّك	دمّ+ك	NOUN+POSS_PRON_2S	دمّ	Sfax	-25	M
social	20170810	m5abbi2850	arabizi	مخبّي2850	مخبّي2850	NOUN_PROP	مخبّي2850	Sfax	-25	M
social	20170810	m5abbi731	arabizi	مخبّي731	مخبّي731	NOUN_PROP	مخبّي731	Sfax	-25	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	m5abbi1307	arabizi	مخبّي1307	مخبّي1307	NOUN_PROP	مخبّي1307	Ben_Arous	25-35	M
social	20170810	m5abbi11	arabizi	مخبّي11	مخبّي11	NOUN_PROP	مخبّي11	Ben_Arous	25-35	M
social	20170810	m5abbi1914	arabizi	مخبّي1914	مخبّي1914	NOUN_PROP	مخبّي1914	Ben_Arous	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	<3	emotag	<3	emotag	emotag	emotag	/	25-35	M
social	20170810	<3	emotag	<3	emotag	emotag	emotag	/	25-35	M
social	20170810	<3	emotag	<3	emotag	emotag	emotag	/	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	Hhhhhh	arabizi	هههه	هههه	INTERJ	هههه	Tunis	25-35	F
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	https	foreign	https	foreign	foreign	foreign	/	/	/
social	20170810	:	arabizi	:	:	PUNC	PUNC	/	/	/
social	20170810	/	arabizi	/	/	SYM	SYM	/	/	/
social	20170810	/	arabizi	/	/	SYM	SYM	/	/	/
social	20170810	popspins	foreign	popspins	foreign	foreign	foreign	/	/	/
social	20170810	.	arabizi	.	.	PUNC	PUNC	/	/	/
social	20170810	com	foreign	com	foreign	foreign	foreign	/	/	/
social	20170810	/	arabizi	/	/	SYM	SYM	/	/	/
social	20170810	?	arabizi	؟	؟	PUNC	PUNC	/	/	/
social	20170810	m5abbi155	foreign	m5abbi155	foreign	foreign	foreign	/	/	/
social	20170810	m5abbi155	foreign	m5abbi155	foreign	foreign	foreign	/	/	/
social	20170810	m5abbi90	arabizi	مخبّي90	مخبّي90	NOUN_PROP	مخبّي90	/	/	/
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	A9raw	arabizi	اقراوا	اقراوا	CV2P-CV-CVSUFF_SUBJ:P	قرا	Bizerte	25-35	M
social	20170810	ya	arabizi	يا	يا	VOC_PART	يا	Bizerte	25-35	M
social	20170810	cha3b	arabizi	شعب	شعب	NOUN	شعب	Bizerte	25-35	M
social	20170810	hedha	arabizi	هاذا	هاذا	DEM_PRON_3MS	هاذا	Bizerte	25-35	M
social	20170810	chnowa	arabizi	شنوة	شنوة	REL_PRON	شنوّة	Bizerte	25-35	M
social	20170810	kateb	arabizi	كاتب	كاتب	NOUN	كاتب	Bizerte	25-35	M
social	20170810	7asbi	arabizi	حسب	حسب	PREP	حسب	Bizerte	25-35	M
social	20170810	allah	arabizi	الله	الله	NOUN_PROP	الله	Bizerte	25-35	M
social	20170810	wa	arabizi	و	و	CONJ	و	Bizerte	25-35	M
social	20170810	ne3ma	arabizi	نعمة	نعمة	NOUN-NSUFF_FEM_SG	نعمة	Bizerte	25-35	M
social	20170810	alwakil	arabizi	الوكيل	ال+وكيل	DET+ADJ	وكيل	Bizerte	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	m5abbi2570	arabizi	مخبّي2570	مخبّي2570	NOUN_PROP	مخبّي2570	/	/	/
social	20170810	m5abbi2005	arabizi	مخبّي2005	مخبّي2005	NOUN_PROP	مخبّي2005	/	/	/
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	http	foreign	http	foreign	foreign	foreign	Nabeul	25-35	M
social	20170810	:	arabizi	:	:	PUNC	PUNC	Nabeul	25-35	M
social	20170810	/	arabizi	/	/	SYM	SYM	Nabeul	25-35	M
social	20170810	/	arabizi	/	/	SYM	SYM	Nabeul	25-35	M
social	20170810	m5abbi157	foreign	m5abbi157	foreign	foreign	foreign	Nabeul	25-35	M
social	20170810	.	arabizi	.	.	PUNC	PUNC	Nabeul	25-35	M
social	20170810	m5abbi157	foreign	m5abbi157	foreign	foreign	foreign	Nabeul	25-35	M
social	20170810	.	arabizi	.	.	PUNC	PUNC	Nabeul	25-35	M
social	20170810	com	foreign	com	foreign	foreign	foreign	Nabeul	25-35	M
social	20170810	/	arabizi	/	/	SYM	SYM	Nabeul	25-35	M
social	20170810	2010	arabizi	2010	2010	NOUN_NUM	NOUN_NUM	Nabeul	25-35	M
social	20170810	/	arabizi	/	/	SYM	SYM	Nabeul	25-35	M
social	20170810	5	arabizi	5	5	NOUN_NUM	NOUN_NUM	Nabeul	25-35	M
social	20170810	/	arabizi	/	/	SYM	SYM	Nabeul	25-35	M
social	20170810	m5abbi157	foreign	m5abbi157	foreign	foreign	foreign	Nabeul	25-35	M
social	20170810	.	arabizi	.	.	PUNC	PUNC	Nabeul	25-35	M
social	20170810	html	foreign	html	foreign	PUNC	foreign	Nabeul	25-35	M
social	20170810	?	arabizi	؟	؟	PUNC	PUNC	Nabeul	25-35	M
social	20170810	m	foreign	m	foreign	foreign	foreign	Nabeul	25-35	M
social	20170810	m5abbi157	foreign	m5abbi157	foreign	foreign	foreign	Nabeul	25-35	M
social	20170810	1	arabizi	1	1	NOUN_NUM	NOUN_NUM	Nabeul	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	Gaddekich	arabizi	قدّاكش	قدّاكش	INTERROG_PRON	قدّاش	Tunis	25-35	F
social	20170810	jehil	arabizi	جاهل	جاهل	ADJ	جاهل	Tunis	25-35	F
social	20170810	bi	arabizi	ب	ب	PREP	ب	Tunis	25-35	F
social	20170810	la	foreign	la	foreign	foreign	foreign	Tunis	25-35	F
social	20170810	science	foreign	science	foreign	foreign	foreign	Tunis	25-35	F
social	20170810	y'a	arabizi	يا	يا	VOC_PART	يا	Tunis	25-35	F
social	20170810	jehil	arabizi	جاهل	جاهل	NOUN	جاهل	Tunis	25-35	F
social	20170810	felih	arabizi	فالح	فالح	ADJ	فالح	Tunis	25-35	F
social	20170810	ken	arabizi	كان	كان	RESTRIC_PART	كان	Tunis	25-35	F
social	20170810	fi	arabizi	في	في	PREP	في	Tunis	25-35	F
social	20170810	likbaha	arabizi	القباحة	ال+قباحة	DET+NOUN-NSUFF_FEM_SG	قباحة	Tunis	25-35	F
social	20170810	wanti	arabizi	وانتي	و+انتي	CONJ+PRON_2S	هو	Tunis	25-35	F
social	20170810	statut	foreign	statut	foreign	foreign	foreign	Tunis	25-35	F
social	20170810	mtaaik	arabizi	متاعك	متاع+ك	PREP+PRON_2S	متاع	Tunis	25-35	F
social	20170810	ach	arabizi	اش	اش	INTERROG_PRON	اش	Tunis	25-35	F
social	20170810	fiha	arabizi	فيها	في+ها	PREP+PRON_3FS	في	Tunis	25-35	F
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	chkoun	arabizi	شكون	شكون	PRON_INDEF	شكون	Sousse	-25	M
social	20170810	hada	arabizi	هاذا	هاذا	DEM_PRON_3MS	هاذا	Sousse	-25	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	Maleme	arabizi	ملم	ملم	ADJ	ملم	Bizerte	35-50	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	Chkoun	arabizi	شكون	شكون	PRON_INDEF	شكون	Nabeul	25-35	M
social	20170810	hetha	arabizi	هاذا	هاذا	DEM_PRON_3MS	هاذا	Nabeul	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	famech	arabizi	فمّاش	فمّة+ش	PSEUDO_VERB+NEG_PART	فمّة	Tunis	/	M
social	20170810	bnaya	arabizi	بنيّة	بنيّة	NOUN-NSUFF_FEM_SG	بنت	Tunis	/	M
social	20170810	7achemma	arabizi	حشّامة	حشّامة	ADJ-NSUFF_FEM_SG	حشّام	Tunis	/	M
social	20170810	just	foreign	just	foreign	foreign	foreign	Tunis	/	M
social	20170810	apel	foreign	apel	foreign	foreign	foreign	Tunis	/	M
social	20170810	n3ado	arabizi	نعدّوا	نعدّوا	IV1S-IV-IVSUFF_SUBJ:P	عدّى	Tunis	/	M
social	20170810	promo	foreign	promo	foreign	foreign	foreign	Tunis	/	M
social	20170810	?	arabizi	؟	؟	PUNC	PUNC	Tunis	/	M
social	20170810	?	arabizi	؟	؟	PUNC	PUNC	Tunis	/	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	.	arabizi	.	.	PUNC	PUNC	Gabès	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	TETKALAM	arabizi	تتكلّم	تتكلّم	IV2S-IV	تكلّم	/	/	F
social	20170810	3A	arabizi	ع	ع	PREP	على	/	/	F
social	20170810	ROJLA	arabizi	رجلة	رجلة	NOUN-NSUFF_FEM_SG	رجلة	/	/	F
social	20170810	YAL	arabizi	يال	يا+ال	VOC_PART+DET	يا	/	/	F
social	20170810	8ALI	arabizi	غالي	غالي	ADJ	غالي	/	/	F
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	Chenya	arabizi	شنيّة	شنيّة	INTERROG_PRON	شنيّة	Tunis	25-35	M
social	20170810	hekyto	arabizi	حكيتوا	حكيتوا	PV-PVSUFF_SUBJ:2P	حكى	Tunis	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	Allah	arabizi	الله	الله	NOUN_PROP	الله	Bizerte	25-35	M
social	20170810	yarahmou	arabizi	يرحموا	يرحموا	IV3P-IV-IVSUFF_SUBJ:P	رحم	Bizerte	25-35	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	azebi	arabizi	اه زبّي	اه+زبّ+ي	INTERJ+NOUN+POSS_PRON_1S	زبّ	Monastir	-25	M
social	20170810	?	arabizi	؟	؟	PUNC	PUNC	Monastir	-25	M
social	20170810	💭👶	emotag	💭👶	emotag	emotag	emotag	Monastir	-25	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	Chnwa	arabizi	شنوّة	شنوّة	INTERROG_PRON	شنوّة	Jendouba	-25	M
social	20170810	esmah	arabizi	اسمه	اسم+ه	NOUN+POSS_PRON_3MS	اسم	Jendouba	-25	M
social	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
social	20170810	ye	arabizi	يا	يا	VOC_PART	يا	Bizerte	25-35	M
social	20170810	wildi	arabizi	ولدي	ولد+ي	[NOUN+POSS_PRON_1S]VOC	ولد	Bizerte	25-35	M
social	20170810	kife	arabizi	كيفا	كيف	ADV	كيف	Bizerte	25-35	M
social	20170810	jet	arabizi	جات	جات	PV-PVSUFF_SUBJ:3FS	جا	Bizerte	25-35	M
social	20170810	jet	arabizi	جات	جات	PV-PVSUFF_SUBJ:3FS	جا	Bizerte	25-35	M
social	20170810	hethi	arabizi	هاذي	هاذي	DEM_PRON_3FS	هاذا	Bizerte	25-35	M
social	20170810	fi	arabizi	في	في	PREP	في	Bizerte	25-35	M
social	20170810	7ata	arabizi	حتّى	حتّى	ADV	حتّى	Bizerte	25-35	M
social	20170810	aflem	arabizi	افلام	افلام	NOUN	فيلم	Bizerte	25-35	M
social	20170810	rambo	arabizi	رامبو	رامبو	NOUN_PROP	رامبو	Bizerte	25-35	M
social	20170810	el	arabizi	ال	ال	DET	ال	Bizerte	25-35	M
social	20170810	ma	arabizi	ما	ما	NEG_PART	ما	Bizerte	25-35	M
social	20170810	fohomch	arabizi	همش	هم+ش	PRON_3P+NEG_PART	هم	Bizerte	25-35	M
